rain,radarX,radarY,date,latitude,longitude,labels
667.0,324.0,435.0,2016-04-15,52.0688504,4.535818,1
1266.0,336.0,438.0,2016-04-15,52.037103,4.7057578,1
1348.0,363.0,436.0,2016-04-15,52.0274428,5.0816362,1
191.0,336.0,465.0,2016-04-16,51.8035479,4.6805045,1
159.0,337.0,464.0,2016-04-16,51.8132979,4.6900929,1
15.0,365.0,440.0,2016-04-16,51.9940544,5.1043154,1
33.0,423.0,409.0,2016-04-16,52.2117759,5.9516918,1
424.0,445.0,576.0,2016-04-16,50.7708649,6.0213641,1
61.0,305.0,437.0,2016-04-17,52.0675797,4.2754665,1
61.0,305.0,437.0,2016-04-17,52.0675615,4.2754378,1
44.0,307.0,437.0,2016-04-17,52.0611291,4.2960139,1
51.0,313.0,459.0,2016-04-17,51.8703954,4.3615748,1
174.0,320.0,424.0,2016-04-17,52.1616737,4.5028668,1
12.0,322.0,458.0,2016-04-17,51.8740789,4.4921218,1
98.0,327.0,447.0,2016-04-17,51.9595569,4.5711458,1
27.0,328.0,396.0,2016-04-17,52.4005685,4.6370936,1
50.0,328.0,397.0,2016-04-17,52.3935845,4.6437213,1
56.0,339.0,440.0,2016-04-17,52.0119305,4.7497811,1
27.0,346.0,400.0,2016-04-17,52.3522811,4.8878406,1
171.0,306.0,435.0,2016-04-23,52.0767957,4.2833777,1
105.0,311.0,445.0,2016-04-23,51.9944588,4.3455723,1
99.0,312.0,434.0,2016-04-23,52.0862782,4.3722955,1
112.0,320.0,444.0,2016-04-23,51.9906846,4.4777132,1
80.0,342.0,400.0,2016-04-23,52.3595654,4.8313815,1
198.0,363.0,431.0,2016-04-23,52.0713614,5.0901666,1
283.0,306.0,439.0,2016-04-24,52.0422918,4.280934,1
270.0,307.0,436.0,2016-04-24,52.0704978,4.3006999,1
267.0,309.0,437.0,2016-04-24,52.0598265,4.32473,1
307.0,315.0,441.0,2016-04-24,52.0229563,4.4142213,1
369.0,327.0,457.0,2016-04-24,51.8789591,4.5575181,1
169.0,398.0,493.0,2016-04-24,51.5115285,5.4979058,1
417.0,419.0,440.0,2016-04-24,51.9472736,5.8592298,1
591.0,309.0,437.0,2016-04-25,52.0610301,4.3275008,1
525.0,320.0,437.0,2016-04-25,52.0567937,4.4870922,1
535.0,302.0,437.0,2016-04-26,52.0650101,4.2280291,1
598.0,315.0,454.0,2016-04-26,51.9125164,4.3954505,1
801.0,399.0,451.0,2016-04-26,51.8758367,5.5607378,1
524.0,400.0,298.0,2016-04-26,53.1854205,5.789416,1
665.0,314.0,453.0,2016-04-27,51.9207343,4.3893234,1
678.0,321.0,451.0,2016-04-27,51.9345132,4.4883801,1
363.0,330.0,392.0,2016-04-27,52.4356644,4.677264,1
602.0,364.0,438.0,2016-04-27,52.0175726,5.0917407,1
666.0,405.0,431.0,2016-04-27,52.0444219,5.6716518,1
296.0,302.0,439.0,2016-04-28,52.0479827,4.2360218,1
104.0,314.0,453.0,2016-04-28,51.9207343,4.3893234,1
150.0,319.0,424.0,2016-04-28,52.1626269,4.4823236,1
157.0,321.0,436.0,2016-04-28,52.0603705,4.4940928,1
572.0,308.0,437.0,2016-04-29,52.0605423,4.322248,1
346.0,323.0,456.0,2016-04-29,51.8909017,4.4983546,1
914.0,329.0,401.0,2016-04-29,52.3587007,4.6434398,1
40.0,306.0,439.0,2016-04-30,52.0469076,4.283342,1
19.0,312.0,434.0,2016-04-30,52.0852121,4.3727137,1
25.0,313.0,437.0,2016-04-30,52.0542076,4.3908751,1
333.0,320.0,458.0,2016-05-02,51.8706493,4.4664805,1
292.0,328.0,451.0,2016-05-02,51.9269445,4.5813193,1
365.0,348.0,398.0,2016-05-02,52.3706892,4.9132828,1
182.0,354.0,399.0,2016-05-02,52.3552684,4.9988995,1
52.0,319.0,453.0,2016-05-03,51.9165414,4.4494941,1
255.0,342.0,461.0,2016-05-03,51.828799,4.7581033,1
274.0,385.0,418.0,2016-05-03,52.1645175,5.4095363,1
20.0,305.0,439.0,2016-05-10,52.0479093,4.2675722,1
24.0,324.0,441.0,2016-05-10,52.0132053,4.5400011,1
14.0,327.0,451.0,2016-05-10,51.9262047,4.5627812,1
64.0,332.0,468.0,2016-05-10,51.7766579,4.6175345,1
117.0,304.0,453.0,2016-05-14,51.92599,4.2411698,1
125.0,305.0,437.0,2016-05-14,52.0595059,4.2733631,1
90.0,316.0,452.0,2016-05-14,51.9303459,4.4110367,1
118.0,321.0,436.0,2016-05-14,52.0587905,4.5014881,1
121.0,323.0,435.0,2016-05-14,52.0659653,4.5223182,1
190.0,329.0,451.0,2016-05-14,51.9313044,4.5881454,1
246.0,342.0,365.0,2016-05-14,52.6581274,4.8811801,1
178.0,347.0,488.0,2016-05-14,51.5938089,4.7962062,1
232.0,384.0,380.0,2016-05-14,52.4990568,5.4474873,1
147.0,309.0,437.0,2016-05-15,52.0586195,4.3273246,1
121.0,311.0,454.0,2016-05-15,51.9145194,4.3413497,1
121.0,317.0,450.0,2016-05-15,51.9396413,4.4330569,1
130.0,362.0,427.0,2016-05-15,52.1112129,5.0855017,1
257.0,306.0,436.0,2016-05-16,52.0735274,4.2897214,1
184.0,322.0,452.0,2016-05-16,51.920981,4.4960938,1
129.0,322.0,455.0,2016-05-16,51.8943551,4.4937383,1
162.0,324.0,455.0,2016-05-16,51.8942713,4.5141294,1
193.0,368.0,413.0,2016-05-16,52.2254692,5.1878662,1
91.0,308.0,438.0,2016-05-18,52.0540358,4.3095573,1
169.0,309.0,435.0,2016-05-18,52.0794791,4.3369988,1
810.0,316.0,416.0,2016-05-18,52.2347781,4.4498915,1
201.0,321.0,451.0,2016-05-18,51.9368583,4.4777183,1
200.0,321.0,453.0,2016-05-18,51.9114552,4.4800752,1
465.0,325.0,449.0,2016-05-18,51.9445694,4.5426488,1
1269.0,343.0,398.0,2016-05-18,52.3714907,4.850625,1
121.0,350.0,403.0,2016-05-18,52.3277589,4.9360758,1
156.0,352.0,403.0,2016-05-18,52.3245768,4.9702416,1
165.0,386.0,379.0,2016-05-18,52.5060439,5.4748248,1
114.0,314.0,453.0,2016-05-19,51.9180625,4.3785386,1
193.0,325.0,457.0,2016-05-19,51.8787141,4.5308867,1
361.0,305.0,434.0,2016-05-20,52.0912023,4.2707203,1
326.0,305.0,437.0,2016-05-20,52.0636573,4.2771042,1
186.0,329.0,407.0,2016-05-20,52.3065064,4.6361316,1
108.0,351.0,403.0,2016-05-20,52.3203926,4.9514484,1
12.0,309.0,437.0,2016-05-21,52.0584858,4.3274444,1
20.0,321.0,436.0,2016-05-21,52.0584416,4.5041052,1
91.0,330.0,385.0,2016-05-21,52.4956234,4.6851805,1
1011.0,304.0,435.0,2016-05-22,52.0780702,4.2688744,1
1090.0,307.0,436.0,2016-05-22,52.0727787,4.2999161,1
1023.0,312.0,445.0,2016-05-22,51.9906548,4.3596965,1
1187.0,321.0,454.0,2016-05-22,51.9100998,4.4801772,1
1192.0,321.0,456.0,2016-05-22,51.8926272,4.4784648,1
1234.0,322.0,455.0,2016-05-22,51.8936407,4.4909421,1
2867.0,366.0,491.0,2016-05-22,51.5569943,5.0574508,1
2548.0,367.0,491.0,2016-05-22,51.5606525,5.0671152,1
993.0,436.0,529.0,2016-05-22,51.1785544,5.9695137,1
1682.0,468.0,381.0,2016-05-22,52.4144678,6.6277336,1
1779.0,298.0,465.0,2016-05-23,51.8241107,4.1519648,1
2312.0,307.0,435.0,2016-05-23,52.075698,4.3073477,1
1331.0,310.0,455.0,2016-05-23,51.9076658,4.3218894,1
1346.0,320.0,454.0,2016-05-23,51.9063733,4.4622176,1
2006.0,348.0,394.0,2016-05-23,52.4022529,4.9304165,1
1706.0,365.0,415.0,2016-05-23,52.2077429,5.1391987,1
1451.0,418.0,436.0,2016-05-23,51.9874622,5.840509,1
1189.0,451.0,418.0,2016-05-23,52.1093727,6.3389714,1
2085.0,421.0,568.0,2016-05-27,50.8560254,5.711622,1
3054.0,428.0,553.0,2016-05-27,50.9786305,5.8197305,1
283.0,322.0,460.0,2016-05-28,51.8526026,4.4912493,1
153.0,420.0,453.0,2016-05-28,51.8398617,5.8525893,1
130.0,306.0,437.0,2016-05-29,52.0643629,4.288045,1
211.0,321.0,452.0,2016-05-29,51.9203654,4.4787542,1
179.0,325.0,457.0,2016-05-29,51.8812278,4.5243175,1
20.0,347.0,399.0,2016-05-29,52.3576814,4.898941,1
152.0,367.0,408.0,2016-05-29,52.2653692,5.1692447,1
1271.0,307.0,435.0,2016-05-30,52.0802382,4.307613,1
1201.0,308.0,436.0,2016-05-30,52.0698854,4.3196919,1
1555.0,311.0,444.0,2016-05-30,52.0003558,4.3517266,1
1581.0,312.0,442.0,2016-05-30,52.0123848,4.3642968,1
2179.0,320.0,429.0,2016-05-30,52.122296,4.4969584,1
2217.0,323.0,435.0,2016-05-30,52.0721718,4.5338307,1
1789.0,323.0,456.0,2016-05-30,51.8886775,4.5022975,1
952.0,326.0,398.0,2016-05-30,52.3864009,4.6166518,1
2088.0,327.0,437.0,2016-05-30,52.0467793,4.578624,1
1912.0,327.0,441.0,2016-05-30,52.0118632,4.5818614,1
1762.0,328.0,420.0,2016-05-30,52.1956484,4.612412,1
587.0,329.0,383.0,2016-05-30,52.5147544,4.6665793,1
2184.0,330.0,458.0,2016-05-30,51.8632195,4.5952219,1
3053.0,332.0,427.0,2016-05-30,52.1315599,4.6662412,1
3093.0,332.0,428.0,2016-05-30,52.1225376,4.6621521,1
2660.0,332.0,432.0,2016-05-30,52.0852199,4.6624507,1
2387.0,332.0,436.0,2016-05-30,52.0506003,4.6471201,1
2313.0,332.0,454.0,2016-05-30,51.8957163,4.6353158,1
2112.0,332.0,456.0,2016-05-30,51.8865294,4.6310244,1
3325.0,333.0,429.0,2016-05-30,52.1115932,4.6700524,1
3160.0,334.0,432.0,2016-05-30,52.0848959,4.6771482,1
2664.0,335.0,422.0,2016-05-30,52.1723697,4.713955,1
3862.0,335.0,496.0,2016-05-30,51.5351338,4.6260537,1
2516.0,337.0,436.0,2016-05-30,52.0485877,4.722625,1
3888.0,338.0,431.0,2016-05-30,52.0885533,4.7426924,1
3195.0,338.0,432.0,2016-05-30,52.082345,4.7448097,1
2993.0,338.0,433.0,2016-05-30,52.0797289,4.7414336,1
4567.0,339.0,503.0,2016-05-30,51.4734358,4.666078,1
5243.0,340.0,424.0,2016-05-30,52.1530518,4.7815213,1
908.0,344.0,399.0,2016-05-30,52.365304,4.8641016,1
1103.0,344.0,405.0,2016-05-30,52.3153102,4.8578446,1
1131.0,346.0,403.0,2016-05-30,52.3309332,4.8851365,1
1007.0,347.0,395.0,2016-05-30,52.394189,4.9130775,1
805.0,347.0,399.0,2016-05-30,52.3587445,4.9071153,1
3047.0,350.0,416.0,2016-05-30,52.2129893,4.9212455,1
5314.0,358.0,493.0,2016-05-30,51.5483884,4.9423782,1
4325.0,365.0,476.0,2016-05-30,51.6879147,5.0668707,1
5645.0,368.0,489.0,2016-05-30,51.5737897,5.0928724,1
4701.0,370.0,476.0,2016-05-30,51.6839171,5.130751,1
5171.0,373.0,485.0,2016-05-30,51.6065562,5.1585436,1
5057.0,375.0,499.0,2016-05-30,51.4788526,5.1766317,1
1099.0,376.0,432.0,2016-05-30,52.0563776,5.2758533,1
4039.0,379.0,511.0,2016-05-30,51.3728837,5.216677,1
4002.0,391.0,460.0,2016-05-30,51.8036768,5.4425721,1
3343.0,391.0,504.0,2016-05-30,51.4241644,5.3871399,1
3485.0,395.0,433.0,2016-05-30,52.0307381,5.5357061,1
1036.0,396.0,419.0,2016-05-30,52.1505216,5.5666422,1
3621.0,396.0,497.0,2016-05-30,51.4832214,5.4660507,1
4866.0,397.0,468.0,2016-05-30,51.7322225,5.5145615,1
4702.0,398.0,481.0,2016-05-30,51.614623,5.5115708,1
302.0,401.0,384.0,2016-05-30,52.4496422,5.6906672,1
5902.0,402.0,431.0,2016-05-30,52.0443784,5.6341424,1
5184.0,403.0,432.0,2016-05-30,52.0372303,5.6518834,1
6018.0,404.0,430.0,2016-05-30,52.0462583,5.6619221,1
5150.0,404.0,432.0,2016-05-30,52.0316977,5.6618473,1
5651.0,405.0,430.0,2016-05-30,52.0490271,5.6693301,1
5124.0,405.0,431.0,2016-05-30,52.0409338,5.6709844,1
5919.0,408.0,490.0,2016-05-30,51.5364428,5.6299339,1
7348.0,409.0,476.0,2016-05-30,51.655696,5.661548,1
7066.0,411.0,423.0,2016-05-30,52.1016665,5.7722521,1
8172.0,411.0,424.0,2016-05-30,52.0983052,5.7721794,1
8172.0,411.0,424.0,2016-05-30,52.0949357,5.769115,1
6030.0,413.0,484.0,2016-05-30,51.5781964,5.7141774,1
8554.0,415.0,424.0,2016-05-30,52.0958305,5.8175611,1
6072.0,418.0,444.0,2016-05-30,51.9174933,5.8414542,1
4849.0,419.0,440.0,2016-05-30,51.9491892,5.856719,1
5480.0,419.0,443.0,2016-05-30,51.9214838,5.8507455,1
7067.0,419.0,457.0,2016-05-30,51.8072852,5.837028,1
6976.0,419.0,458.0,2016-05-30,51.7940677,5.8358235,1
7267.0,420.0,419.0,2016-05-30,52.1269371,5.8964687,1
4844.0,420.0,438.0,2016-05-30,51.9650848,5.8755541,1
4580.0,421.0,452.0,2016-05-30,51.8452538,5.8640226,1
2411.0,421.0,569.0,2016-05-30,50.8495185,5.7046845,1
4370.0,422.0,436.0,2016-05-30,51.9867538,5.901281,1
4976.0,422.0,438.0,2016-05-30,51.969481,5.9027129,1
5022.0,422.0,439.0,2016-05-30,51.9531218,5.8986846,1
6042.0,422.0,441.0,2016-05-30,51.9394982,5.9001,1
6243.0,422.0,447.0,2016-05-30,51.8890023,5.8915634,1
6243.0,422.0,447.0,2016-05-30,51.8893726,5.8869627,1
8939.0,422.0,463.0,2016-05-30,51.7502798,5.8687248,1
4601.0,423.0,435.0,2016-05-30,51.9909542,5.9148548,1
4601.0,423.0,435.0,2016-05-30,51.9875944,5.9164312,1
4601.0,423.0,435.0,2016-05-30,51.9873822,5.921626,1
5039.0,423.0,436.0,2016-05-30,51.9820719,5.9152597,1
5039.0,423.0,436.0,2016-05-30,51.9827402,5.9235023,1
5039.0,423.0,436.0,2016-05-30,51.9791571,5.9178163,1
5039.0,423.0,436.0,2016-05-30,51.9841698,5.9224029,1
4927.0,423.0,437.0,2016-05-30,51.969134,5.9140597,1
5191.0,423.0,438.0,2016-05-30,51.9672485,5.9081477,1
5950.0,423.0,447.0,2016-05-30,51.8899443,5.9002899,1
5950.0,423.0,447.0,2016-05-30,51.8886264,5.9036014,1
5220.0,424.0,436.0,2016-05-30,51.9793262,5.9308442,1
5668.0,424.0,447.0,2016-05-30,51.8913552,5.9105331,1
8906.0,424.0,463.0,2016-05-30,51.7488511,5.8858118,1
6266.0,424.0,477.0,2016-05-30,51.6307806,5.878431,1
2119.0,425.0,407.0,2016-05-30,52.226109,5.9904252,1
4039.0,425.0,415.0,2016-05-30,52.1583886,5.9679683,1
5026.0,425.0,434.0,2016-05-30,51.997908,5.9466518,1
5708.0,425.0,441.0,2016-05-30,51.9387793,5.9360297,1
5708.0,425.0,441.0,2016-05-30,51.9332229,5.9342859,1
5912.0,425.0,445.0,2016-05-30,51.9038908,5.935221,1
4428.0,426.0,433.0,2016-05-30,52.0045958,5.9687994,1
4428.0,426.0,433.0,2016-05-30,52.0035666,5.9660627,1
5245.0,426.0,435.0,2016-05-30,51.985892,5.9575802,1
2895.0,426.0,558.0,2016-05-30,50.9370916,5.7927389,1
5080.0,427.0,434.0,2016-05-30,51.991382,5.9762135,1
5080.0,427.0,434.0,2016-05-30,51.991382,5.9762135,1
5418.0,427.0,435.0,2016-05-30,51.9897048,5.9808503,1
5574.0,427.0,436.0,2016-05-30,51.9788396,5.9733268,1
5787.0,427.0,438.0,2016-05-30,51.9613701,5.9671041,1
5787.0,427.0,438.0,2016-05-30,51.9605837,5.9661773,1
5676.0,427.0,439.0,2016-05-30,51.9490439,5.9713668,1
5676.0,427.0,439.0,2016-05-30,51.9553096,5.971201,1
9055.0,427.0,460.0,2016-05-30,51.7766522,5.9438477,1
9170.0,427.0,461.0,2016-05-30,51.7612818,5.9400223,1
8301.0,429.0,419.0,2016-05-30,52.1216849,6.0229492,1
5765.0,429.0,440.0,2016-05-30,51.9403637,6.0001147,1
5927.0,429.0,442.0,2016-05-30,51.9283533,5.9890243,1
5175.0,429.0,475.0,2016-05-30,51.6403531,5.9484559,1
5501.0,431.0,422.0,2016-05-30,52.0908089,6.0412607,1
5501.0,431.0,422.0,2016-05-30,52.0969955,6.0536102,1
5892.0,431.0,433.0,2016-05-30,52.0012452,6.0354678,1
6139.0,431.0,439.0,2016-05-30,51.9492011,6.0208247,1
6139.0,431.0,439.0,2016-05-30,51.9524265,6.0277364,1
6139.0,431.0,439.0,2016-05-30,51.9467263,6.0163681,1
6413.0,431.0,440.0,2016-05-30,51.9423095,6.0203638,1
4772.0,431.0,483.0,2016-05-30,51.5761209,5.9537489,1
5287.0,432.0,422.0,2016-05-30,52.0968372,6.0593286,1
6171.0,432.0,441.0,2016-05-30,51.9321385,6.0312129,1
5290.0,432.0,469.0,2016-05-30,51.6950417,5.9897784,1
5656.0,433.0,440.0,2016-05-30,51.9350391,6.0526594,1
5731.0,433.0,441.0,2016-05-30,51.9310399,6.0541268,1
6170.0,434.0,440.0,2016-05-30,51.9344841,6.0632953,1
6170.0,434.0,440.0,2016-05-30,51.9343446,6.0672123,1
6170.0,434.0,440.0,2016-05-30,51.93855,6.0619779,1
5652.0,434.0,441.0,2016-05-30,51.9274047,6.0626653,1
5652.0,434.0,441.0,2016-05-30,51.9309854,6.0667758,1
5652.0,434.0,441.0,2016-05-30,51.9292013,6.067534,1
5652.0,434.0,441.0,2016-05-30,51.928314,6.060847,1
5652.0,434.0,441.0,2016-05-30,51.9300288,6.065889,1
4484.0,434.0,442.0,2016-05-30,51.9227783,6.0606332,1
4484.0,434.0,442.0,2016-05-30,51.9243299,6.0643636,1
4371.0,435.0,426.0,2016-05-30,52.0529856,6.0987057,1
6244.0,435.0,440.0,2016-05-30,51.9400141,6.0722498,1
6244.0,435.0,440.0,2016-05-30,51.9369756,6.0799688,1
6244.0,435.0,440.0,2016-05-30,51.9406983,6.0735982,1
6244.0,435.0,440.0,2016-05-30,51.9367685,6.0754431,1
6244.0,435.0,440.0,2016-05-30,51.9349512,6.0741938,1
6244.0,435.0,440.0,2016-05-30,51.9348425,6.0789326,1
6244.0,435.0,440.0,2016-05-30,51.9406983,6.0735982,1
5978.0,435.0,441.0,2016-05-30,51.9325511,6.0757565,1
5978.0,435.0,441.0,2016-05-30,51.9312868,6.0798229,1
5978.0,435.0,441.0,2016-05-30,51.9319267,6.0825664,1
5978.0,435.0,441.0,2016-05-30,51.9301343,6.0771007,1
5978.0,435.0,441.0,2016-05-30,51.9280037,6.0756141,1
5978.0,435.0,441.0,2016-05-30,51.929641,6.0784453,1
5978.0,435.0,441.0,2016-05-30,51.9240241,6.0747481,1
5978.0,435.0,441.0,2016-05-30,51.9244951,6.0684367,1
5978.0,435.0,441.0,2016-05-30,51.9247853,6.069546,1
5978.0,435.0,441.0,2016-05-30,51.9262799,6.069118,1
5978.0,435.0,441.0,2016-05-30,51.9312837,6.0711424,1
5978.0,435.0,441.0,2016-05-30,51.9265655,6.0740946,1
5978.0,435.0,441.0,2016-05-30,51.927964,6.0777943,1
5978.0,435.0,441.0,2016-05-30,51.9280791,6.0703957,1
5978.0,435.0,441.0,2016-05-30,51.9248464,6.0698522,1
5978.0,435.0,441.0,2016-05-30,51.9316301,6.0734001,1
5978.0,435.0,441.0,2016-05-30,51.9249183,6.0698533,1
5451.0,436.0,427.0,2016-05-30,52.0478735,6.1083143,1
5708.0,436.0,440.0,2016-05-30,51.9357358,6.0844285,1
5708.0,436.0,440.0,2016-05-30,51.9389528,6.0858596,1
4581.0,436.0,441.0,2016-05-30,51.93018,6.0891113,1
4581.0,436.0,441.0,2016-05-30,51.9289934,6.0906339,1
2637.0,437.0,403.0,2016-05-30,52.2533775,6.1630528,1
6255.0,438.0,430.0,2016-05-30,52.0157579,6.1317509,1
6255.0,438.0,430.0,2016-05-30,52.0161011,6.1343205,1
5795.0,438.0,431.0,2016-05-30,52.0142636,6.1320903,1
5795.0,438.0,431.0,2016-05-30,52.0149606,6.1327428,1
5480.0,438.0,432.0,2016-05-30,52.004415,6.1259553,1
5239.0,438.0,439.0,2016-05-30,51.9447842,6.1261228,1
5239.0,438.0,439.0,2016-05-30,51.9400026,6.1260732,1
2937.0,438.0,555.0,2016-05-30,50.9529915,5.9591681,1
4947.0,439.0,421.0,2016-05-30,52.0946102,6.1601202,1
5769.0,439.0,430.0,2016-05-30,52.016471,6.1439561,1
5769.0,439.0,430.0,2016-05-30,52.0158435,6.1450963,1
5482.0,440.0,408.0,2016-05-30,52.204939,6.1993095,1
5955.0,440.0,414.0,2016-05-30,52.15449,6.1896691,1
2841.0,440.0,497.0,2016-05-30,51.4427238,6.0608726,1
2970.0,441.0,403.0,2016-05-30,52.2514386,6.2168972,1
6012.0,441.0,414.0,2016-05-30,52.154449,6.2036218,1
6738.0,441.0,415.0,2016-05-30,52.1428436,6.1920728,1
3217.0,442.0,404.0,2016-05-30,52.2410359,6.2300563,1
5834.0,442.0,416.0,2016-05-30,52.1371765,6.2109309,1
5248.0,445.0,417.0,2016-05-30,52.12692,6.2463025,1
3692.0,448.0,434.0,2016-05-30,51.9752474,6.2670181,1
1528.0,450.0,437.0,2016-05-30,51.945053,6.2840916,1
4122.0,459.0,415.0,2016-05-30,52.1247292,6.4425158,1
43.0,464.0,264.0,2016-05-30,53.4227047,6.7638998,1
2049.0,490.0,401.0,2016-05-30,52.2189099,6.8972865,1
100.0,306.0,436.0,2016-06-01,52.0673665,4.2930177,1
87.0,330.0,452.0,2016-06-01,51.9190557,4.5990352,1
4084.0,359.0,507.0,2016-06-01,51.4253159,4.9357863,1
2962.0,376.0,513.0,2016-06-01,51.3602775,5.1642564,1
1908.0,379.0,513.0,2016-06-01,51.3598206,5.2067279,1
2270.0,380.0,511.0,2016-06-01,51.3784018,5.2197682,1
4209.0,389.0,517.0,2016-06-01,51.3185404,5.3422307,1
5376.0,396.0,509.0,2016-06-01,51.3833774,5.4485529,1
6240.0,396.0,513.0,2016-06-01,51.3488985,5.4451189,1
3102.0,397.0,502.0,2016-06-01,51.4389018,5.4618308,1
6012.0,397.0,512.0,2016-06-01,51.3544732,5.4582328,1
5969.0,398.0,508.0,2016-06-01,51.3903716,5.4750982,1
5362.0,398.0,512.0,2016-06-01,51.3517458,5.4641714,1
4413.0,399.0,503.0,2016-06-01,51.4256397,5.5000405,1
5662.0,399.0,506.0,2016-06-01,51.4042143,5.4907265,1
4732.0,403.0,505.0,2016-06-01,51.4085307,5.5510547,1
6188.0,405.0,508.0,2016-06-01,51.3783695,5.569772,1
6188.0,405.0,508.0,2016-06-01,51.3849813,5.5722837,1
4895.0,406.0,517.0,2016-06-01,51.3046619,5.5753712,1
5350.0,408.0,521.0,2016-06-01,51.2661068,5.5874918000000005,1
7432.0,415.0,506.0,2016-06-01,51.3906758,5.7102891,1
7039.0,415.0,507.0,2016-06-01,51.3801819,5.7051874,1
7039.0,415.0,507.0,2016-06-01,51.384715,5.7139531,1
6167.0,415.0,521.0,2016-06-01,51.262045,5.6837501,1
7856.0,417.0,504.0,2016-06-01,51.4023054,5.7447610000000005,1
8186.0,418.0,504.0,2016-06-01,51.4025446,5.7459126,1
7839.0,421.0,497.0,2016-06-01,51.4608904,5.8078582,1
6305.0,431.0,533.0,2016-06-01,51.149698,5.8931717,1
5342.0,432.0,510.0,2016-06-01,51.3381102,5.9396156,1
5604.0,439.0,496.0,2016-06-01,51.4549907,6.0571711,1
5874.0,439.0,507.0,2016-06-01,51.3606789,6.0391887,1
601.0,328.0,396.0,2016-06-02,52.401516,4.641531,1
91.0,384.0,461.0,2016-06-02,51.8001222,5.3427822,1
510.0,398.0,512.0,2016-06-02,51.3541826,5.462941,1
376.0,404.0,504.0,2016-06-02,51.4197835,5.5678677,1
1007.0,406.0,509.0,2016-06-02,51.3750099,5.579611,1
1125.0,407.0,510.0,2016-06-02,51.363701,5.5937887,1
967.0,415.0,506.0,2016-06-02,51.3906588,5.7099298,1
967.0,415.0,506.0,2016-06-02,51.3901288,5.7097968,1
886.0,416.0,507.0,2016-06-02,51.3837314,5.7184998,1
926.0,416.0,508.0,2016-06-02,51.3743503,5.7236451,1
974.0,417.0,504.0,2016-06-02,51.4023566,5.7427351,1
787.0,418.0,523.0,2016-06-02,51.2436825,5.7259071,1
1099.0,420.0,497.0,2016-06-02,51.4644835,5.7881332,1
1099.0,420.0,497.0,2016-06-02,51.4643271,5.789168,1
284.0,420.0,567.0,2016-06-02,50.8637811,5.6924022,1
983.0,427.0,547.0,2016-06-02,51.0312884,5.8170458,1
14112.0,428.0,472.0,2016-06-02,51.6715196,5.9307574,1
11895.0,428.0,473.0,2016-06-02,51.6565053,5.9372104,1
10841.0,428.0,474.0,2016-06-02,51.6556168,5.9349885,1
1752.0,429.0,535.0,2016-06-02,51.1324094,5.8597365,1
1077.0,429.0,542.0,2016-06-02,51.0666418,5.852094,1
556.0,429.0,552.0,2016-06-02,50.9865786,5.8310842,1
834.0,430.0,546.0,2016-06-02,51.0363982,5.8554298,1
834.0,430.0,546.0,2016-06-02,51.0363982,5.8554298,1
4757.0,431.0,469.0,2016-06-02,51.6934315,5.9795015,1
1577.0,431.0,518.0,2016-06-02,51.2774795,5.9125416,1
1138.0,431.0,538.0,2016-06-02,51.1049546,5.8777017,1
2150.0,432.0,520.0,2016-06-02,51.2596519,5.9170791,1
2068.0,433.0,518.0,2016-06-02,51.2743212,5.9308489,1
2353.0,436.0,528.0,2016-06-02,51.1825887,5.964459,1
632.0,437.0,488.0,2016-06-02,51.5241332,6.0359992,1
1438.0,437.0,511.0,2016-06-02,51.3264352,6.0020427,1
1448.0,437.0,512.0,2016-06-02,51.3181694,6.0046857,1
2627.0,437.0,577.0,2016-06-02,50.7674371,5.9147412,1
1063.0,438.0,501.0,2016-06-02,51.4114322,6.0275239,1
2470.0,439.0,526.0,2016-06-02,51.194627,6.0076716,1
1567.0,441.0,515.0,2016-06-02,51.2879293,6.0474696,1
4345.0,441.0,574.0,2016-06-02,50.7856198,5.9658249,1
4631.0,442.0,573.0,2016-06-02,50.79581,5.9753552,1
1459.0,443.0,511.0,2016-06-02,51.3230947,6.0874012,1
1253.0,444.0,508.0,2016-06-02,51.3432448,6.1056365,1
2922.0,446.0,446.0,2016-06-02,51.8771029,6.2235332,1
1751.0,446.0,512.0,2016-06-02,51.3118743,6.1227135,1
1225.0,447.0,505.0,2016-06-02,51.3663162,6.1512825,1
1343.0,448.0,505.0,2016-06-02,51.3665542,6.1656693,1
3836.0,449.0,445.0,2016-06-02,51.8787959,6.2637801,1
1621.0,450.0,505.0,2016-06-02,51.3667573,6.1835081,1
45.0,342.0,400.0,2016-06-03,52.358348,4.8270511,1
66.0,346.0,398.0,2016-06-03,52.3673528,4.8911664,1
4633.0,378.0,297.0,2016-06-03,53.2132938,5.4811817,1
5273.0,385.0,299.0,2016-06-03,53.1971232,5.5712252,1
1837.0,427.0,460.0,2016-06-03,51.7768434,5.9406204,1
411.0,427.0,473.0,2016-06-03,51.6649868,5.9225266,1
501.0,428.0,474.0,2016-06-03,51.6534857,5.9370725,1
501.0,428.0,474.0,2016-06-03,51.6554273,5.9313011,1
470.0,429.0,475.0,2016-06-03,51.6452087,5.9462188,1
527.0,442.0,524.0,2016-06-03,51.2111573,6.0453334,1
1373.0,303.0,452.0,2016-06-04,51.9397182,4.2257958,1
23.0,307.0,432.0,2016-06-04,52.1064434,4.3138556,1
1641.0,312.0,450.0,2016-06-04,51.9438955,4.3638791,1
